                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                   1846,                0.51092,                0.42868,                 1.2312,                0.95368,                      1,                  0.995,                0.71188,                 1.0341,                0.57321,                 1.8358,              0.0001454,              0.0001454,              0.0001454
                   1847,                0.34934,                0.33947,                 1.0217,                0.95368,                      1,                  0.995,                0.71188,                 1.0341,                0.57321,                 1.8358,             0.00014457,             0.00014457,             0.00014457
                   1848,                0.46081,                0.37702,                 1.1197,                0.95856,                      1,                  0.995,                0.71369,                 1.0376,                0.57588,                 1.8342,             0.00014375,             0.00014375,             0.00014375
                   1849,                0.40347,                0.34316,                 1.0429,                0.95856,                      1,                  0.995,                0.71369,                 1.0376,                0.57588,                 1.8342,             0.00014292,             0.00014292,             0.00014292
                   1850,                0.43869,                0.35413,                  1.064,                0.96303,                      1,                  0.995,                0.69678,                 1.0411,                0.56488,                  1.825,              0.0001421,              0.0001421,              0.0001421
                   1851,                0.42215,                0.42113,                 1.0222,                0.96303,                      1,                  0.995,                0.69678,                 1.0411,                0.56488,                  1.825,             0.00014127,             0.00014127,             0.00014127
                   1852,                0.41058,                0.38537,                 1.0514,                0.96447,                      1,                  0.995,                0.69682,                  1.041,                0.56213,                 1.8148,             0.00014044,             0.00014044,             0.00014044
                   1853,                0.39113,                0.33014,                 1.0388,                0.96447,                      1,                  0.995,                0.69682,                  1.041,                0.56213,                 1.8148,             0.00013962,             0.00013962,             0.00013962
                   1854,                0.39763,                0.35983,                 1.0802,                0.96649,                      1,                  0.995,                0.68437,                 1.0465,                0.56672,                 1.8135,             0.00013879,             0.00013879,             0.00013879
                   1855,                0.35678,                0.31741,                 1.0394,                0.96649,                      1,                  0.995,                0.68437,                 1.0465,                0.56672,                 1.8135,             0.00013797,             0.00013797,             0.00013797
                   1856,                0.48033,                0.38509,                 1.1441,                0.96689,                      1,                  0.995,                0.69538,                  1.042,                0.57047,                 1.8079,             0.00013714,             0.00013714,             0.00013714
                   1857,                0.37101,                0.34641,                 1.0571,                0.96689,                      1,                  0.995,                0.69538,                  1.042,                0.57047,                 1.8079,             0.00013632,             0.00013632,             0.00013632
                   1858,                0.47783,                0.39255,                 1.0813,                0.96681,                      1,                  0.995,                0.68328,                 1.0397,                0.57794,                 1.8167,             0.00013549,             0.00013549,             0.00013549
                   1859,                0.36967,                0.33156,                 1.0436,                0.96681,                      1,                  0.995,                0.68328,                 1.0397,                0.57794,                 1.8167,             0.00013467,             0.00013467,             0.00013467
                   1860,                0.41275,                0.36625,                 1.0595,                0.96605,                      1,                  0.995,                0.68344,                 1.0365,                 0.5835,                 1.8214,             0.00013384,             0.00013384,             0.00013384
                   1861,                0.43557,                0.37853,                 1.1063,                0.96605,                      1,                  0.995,                0.68344,                 1.0365,                 0.5835,                 1.8214,             0.00013302,             0.00013302,             0.00013302
                   1862,                0.34616,                0.29528,                 1.0009,                0.96551,                      1,                  0.995,                0.70003,                  1.027,                0.58944,                 1.8207,             0.00013219,             0.00013219,             0.00013219
                   1863,                0.48009,                0.39708,                 1.1055,                0.96551,                      1,                  0.995,                0.70003,                  1.027,                0.58944,                 1.8207,             0.00013137,             0.00013137,             0.00013137
                   1864,                0.37582,                0.33525,                 1.0204,                0.96226,                      1,                  0.995,                0.68977,                 1.0259,                0.59709,                 1.8367,             0.00013054,             0.00013054,             0.00013054
                   1865,                0.41318,                0.35702,                 1.1042,                0.96226,                      1,                  0.995,                0.68977,                 1.0259,                0.59709,                 1.8367,             0.00012972,             0.00012972,             0.00012972
                   1866,                0.46888,                0.36606,                  1.095,                0.95924,                      1,                  0.995,                0.69907,                 1.0203,                 0.6039,                  1.849,             0.00012889,             0.00012889,             0.00012889
                   1867,                0.43724,                0.40945,                 1.0907,                0.95924,                      1,                  0.995,                0.69907,                 1.0203,                 0.6039,                  1.849,             0.00012807,             0.00012807,             0.00012807
                   1868,                0.39295,                0.36183,                 1.0703,                0.95678,                      1,                  0.995,                0.69073,                 1.0182,                0.63107,                 1.8617,             0.00012724,             0.00012724,             0.00012724
                   1869,                 0.4068,                0.36351,                 1.0915,                0.95678,                      1,                  0.995,                0.69073,                 1.0182,                0.63107,                 1.8617,             0.00012642,             0.00012642,             0.00012642
                   1870,                 0.3922,                 0.3491,                 1.0602,                0.95487,                      1,                  0.995,                 0.6361,                 1.0181,                0.63731,                 1.8662,             0.00012559,             0.00012559,             0.00012559
                   1871,                0.41456,                0.34994,                 1.0366,                0.95487,                      1,                  0.995,                 0.6361,                 1.0181,                0.63731,                 1.8662,             0.00012477,             0.00012477,             0.00012477
                   1872,                0.40935,                0.34273,                 1.0991,                0.95392,                      1,                  0.995,                0.65023,                 1.0097,                0.63407,                 1.8583,             0.00012394,             0.00012394,             0.00012394
                   1873,                0.37618,                 0.3361,                 1.0623,                0.95392,                      1,                  0.995,                0.65023,                 1.0097,                0.63407,                 1.8583,             0.00012312,             0.00012312,             0.00012312
                   1874,                0.38871,                0.34253,                 1.0496,                0.95348,                      1,                  0.995,                0.64886,                 1.0131,                0.61818,                 1.8553,             0.00012229,             0.00012229,             0.00012229
                   1875,                0.38235,                0.33381,                    1.1,                0.95348,                      1,                  0.995,                0.64886,                 1.0131,                0.61818,                 1.8553,             0.00012147,             0.00012147,             0.00012147
                   1876,                0.36031,                0.31508,                 1.0314,                0.95394,                      1,                  0.995,                 0.6653,                 1.0116,                 0.6108,                 1.8475,             0.00012064,             0.00012064,             0.00012064
                   1877,                0.38867,                0.33581,                 1.0536,                0.95394,                      1,                  0.995,                 0.6653,                 1.0116,                 0.6108,                 1.8475,             0.00011982,             0.00011982,             0.00011982
                   1878,                0.34864,                0.33731,                 1.0199,                0.95641,                      1,                  0.995,                0.66539,                 1.0119,                0.60071,                 1.8419,             0.00011899,             0.00011899,             0.00011899
                   1879,                0.40818,                0.33985,                  1.065,                0.95641,                      1,                  0.995,                0.66539,                 1.0119,                0.60071,                 1.8419,             0.00011817,             0.00011817,             0.00011817
                   1880,                0.42118,                0.32689,                 1.0528,                 0.9582,                      1,                  0.995,                 0.6653,                  1.018,                0.59399,                 1.8474,             0.00011734,             0.00011734,             0.00011734
                   1881,                0.44406,                0.39934,                 1.1249,                 0.9582,                      1,                  0.995,                 0.6653,                  1.018,                0.59399,                 1.8474,             0.00011651,             0.00011651,             0.00011651
                   1882,                0.39699,                 0.3796,                 1.0732,                0.95844,                      1,                  0.995,                0.64844,                 1.0292,                0.60845,                 1.8677,             0.00011569,             0.00011569,             0.00011569
                   1883,                0.46333,                0.39246,                 1.1047,                0.95844,                      1,                  0.995,                0.64844,                 1.0292,                0.60845,                 1.8677,             0.00011486,             0.00011486,             0.00011486
                   1884,                0.40342,                0.35886,                   1.11,                0.95932,                      1,                  0.995,                0.64871,                 1.0377,                0.61495,                 1.8803,             0.00011404,             0.00011404,             0.00011404
                   1885,                0.40186,                0.33769,                  1.098,                0.95932,                      1,                  0.995,                0.64871,                 1.0377,                0.61495,                 1.8803,             0.00011321,             0.00011321,             0.00011321
                   1886,                0.37995,                0.32549,                 1.0539,                0.95883,                      1,                  0.995,                0.67865,                 1.0439,                0.61538,                 1.8839,             0.00011239,             0.00011239,             0.00011239
                   1887,                0.43061,                 0.3814,                 1.0627,                0.95883,                      1,                  0.995,                0.67865,                 1.0439,                0.61538,                 1.8839,             0.00011156,             0.00011156,             0.00011156
                   1888,                0.37605,                0.35489,                 1.0666,                0.95839,                      1,                  0.995,                0.65427,                 1.0481,                0.62218,                 1.8795,             0.00011074,             0.00011074,             0.00011074
                   1889,                 0.3883,                0.33528,                 1.0304,                0.95839,                      1,                  0.995,                0.65427,                 1.0481,                0.62218,                 1.8795,             0.00010991,             0.00010991,             0.00010991
                   1890,                0.43097,                0.36094,                 1.0817,                0.95813,                      1,                  0.995,                0.65683,                 1.0528,                0.62132,                 1.8678,             0.00010909,             0.00010909,             0.00010909
                   1891,                0.42248,                0.37461,                 1.0409,                0.95813,                      1,                  0.995,                0.65683,                 1.0528,                0.62132,                 1.8678,             0.00010826,             0.00010826,             0.00010826
                   1892,                0.39729,                0.35421,                 1.0483,                0.95727,                      1,                  0.995,                0.66112,                 1.0533,                0.62546,                 1.8573,             0.00010744,             0.00010744,             0.00010744
                   1893,                0.39304,                0.35992,                 1.0373,                0.95727,                      1,                  0.995,                0.66112,                 1.0533,                0.62546,                 1.8573,             0.00010661,             0.00010661,             0.00010661
                   1894,                0.39754,                0.34913,                 1.0773,                0.95666,                      1,                  0.995,                0.66965,                 1.0571,                0.62578,                 1.8488,             0.00010579,             0.00010579,             0.00010579
                   1895,                0.44329,                 0.3908,                 1.0426,                0.95666,                      1,                  0.995,                0.66965,                 1.0571,                0.62578,                 1.8488,             0.00010496,             0.00010496,             0.00010496
                   1896,                0.43302,                0.36998,                 1.0825,                0.95721,                      1,                  0.995,                0.67384,                 1.0616,                0.62574,                 1.8419,             0.00010414,             0.00010414,             0.00010414
                   1897,                0.46654,                0.40588,                 1.0761,                0.95721,                      1,                  0.995,                0.67384,                 1.0616,                0.62574,                 1.8419,             0.00010331,             0.00010331,             0.00010331
                   1898,                 0.4695,                0.41568,                 1.1363,                0.95759,                      1,                  0.995,                0.67146,                 1.0629,                0.63164,                 1.8398,             0.00010249,             0.00010249,             0.00010249
                   1899,                0.42291,                 0.3451,                 1.0583,                0.95759,                      1,                  0.995,                0.67146,                 1.0629,                0.63164,                 1.8398,             0.00010166,             0.00010166,             0.00010166
                   1900,                0.41713,                0.34713,                 1.0923,                0.95893,                      1,                  0.995,                0.67118,                 1.0632,                0.63399,                 1.8336,             0.00010084,             0.00010084,             0.00010084
                   1901,                0.37173,                0.33014,                 1.0464,                0.95893,                      1,                  0.995,                0.67118,                 1.0632,                0.63399,                 1.8336,             0.00010001,             0.00010001,             0.00010001
                   1902,                0.40411,                0.34972,                 1.0466,                0.96158,                      1,                  0.995,                0.66106,                 1.0651,                0.62323,                  1.829,             9.9187e-05,             9.9187e-05,             9.9187e-05
                   1903,                0.41184,                 0.3541,                 1.0426,                0.96158,                      1,                  0.995,                0.66106,                 1.0651,                0.62323,                  1.829,             9.8361e-05,             9.8361e-05,             9.8361e-05
                   1904,                0.43125,                0.38416,                 1.0914,                0.96498,                      1,                  0.995,                0.65836,                 1.0657,                0.61462,                 1.8237,             9.7536e-05,             9.7536e-05,             9.7536e-05
                   1905,                0.38068,                0.35912,                 1.0421,                0.96498,                      1,                  0.995,                0.65836,                 1.0657,                0.61462,                 1.8237,             9.6711e-05,             9.6711e-05,             9.6711e-05
                   1906,                0.45868,                0.38167,                 1.0828,                0.96838,                      1,                  0.995,                0.67632,                 1.0687,                0.60266,                 1.8169,             9.5886e-05,             9.5886e-05,             9.5886e-05
                   1907,                0.36858,                0.34685,                 1.0496,                0.96838,                      1,                  0.995,                0.67632,                 1.0687,                0.60266,                 1.8169,             9.5061e-05,             9.5061e-05,             9.5061e-05
                   1908,                0.36914,                0.32077,                 1.0029,                0.97178,                      1,                  0.995,                0.67789,                 1.0697,                0.58735,                 1.8096,             9.4236e-05,             9.4236e-05,             9.4236e-05
                   1909,                0.42743,                0.41259,                 1.0785,                0.97178,                      1,                  0.995,                0.67789,                 1.0697,                0.58735,                 1.8096,              9.341e-05,              9.341e-05,              9.341e-05
                   1910,                0.55635,                0.45587,                  1.264,                0.97519,                      1,                  0.995,                0.67898,                 1.0586,                0.57442,                 1.7928,             9.2585e-05,             9.2585e-05,             9.2585e-05
                   1911,                0.40422,                0.33532,                 1.0897,                0.97519,                      1,                  0.995,                0.67898,                 1.0586,                0.57442,                 1.7928,              9.176e-05,              9.176e-05,              9.176e-05
                   1912,                0.45428,                0.37133,                 1.1123,                0.97585,                      1,                  0.995,                0.68456,                 1.0475,                0.55689,                 1.7766,             9.0935e-05,             9.0935e-05,             9.0935e-05
                   1913,                0.43777,                0.37877,                 1.0664,                0.97585,                      1,                  0.995,                0.68456,                 1.0475,                0.55689,                 1.7766,              9.011e-05,              9.011e-05,              9.011e-05
                   1914,                0.43484,                0.36313,                  1.069,                0.97575,                      1,                  0.995,                0.68445,                 1.0402,                0.54993,                 1.7687,             8.9285e-05,             8.9285e-05,             8.9285e-05
                   1915,                0.43283,                0.34634,                 1.1143,                0.97575,                      1,                  0.995,                0.68445,                 1.0402,                0.54993,                 1.7687,             8.8459e-05,             8.8459e-05,             8.8459e-05
                   1916,                0.44293,                0.36251,                 1.0548,                0.97453,                      1,                  0.995,                0.69041,                 1.0321,                0.55475,                 1.7656,             8.7634e-05,             8.7634e-05,             8.7634e-05
                   1917,                0.45053,                0.41277,                 1.1181,                0.97453,                      1,                  0.995,                0.69041,                 1.0321,                0.55475,                 1.7656,             8.6809e-05,             8.6809e-05,             8.6809e-05
                   1918,                 0.4216,                0.35823,                 1.0261,                0.97357,                      1,                  0.995,                0.69021,                 1.0348,                0.56746,                 1.7742,             8.5984e-05,             8.5984e-05,             8.5984e-05
                   1919,                0.49636,                0.41946,                 1.1467,                0.97357,                      1,                  0.995,                0.69021,                 1.0348,                0.56746,                 1.7742,             8.5159e-05,             8.5159e-05,             8.5159e-05
                   1920,                0.46588,                0.38214,                  1.075,                0.97304,                      1,                  0.995,                0.67356,                 1.0366,                0.58041,                 1.7808,             8.4334e-05,             8.4334e-05,             8.4334e-05
                   1921,                 0.4023,                 0.3676,                 1.0985,                0.97304,                      1,                  0.995,                0.67356,                 1.0366,                0.58041,                 1.7808,             8.3508e-05,             8.3508e-05,             8.3508e-05
                   1922,                0.43677,                0.34229,                 1.1023,                 0.9716,                      1,                  0.995,                0.66129,                  1.036,                0.59293,                 1.7939,             8.2683e-05,             8.2683e-05,             8.2683e-05
                   1923,                 0.4695,                0.42159,                 1.1401,                 0.9716,                      1,                  0.995,                0.66129,                  1.036,                0.59293,                 1.7939,             8.1858e-05,             8.1858e-05,             8.1858e-05
                   1924,                0.39274,                0.33979,                 1.0524,                0.97069,                      1,                  0.995,                0.68879,                 1.0358,                0.60078,                  1.806,             8.1033e-05,             8.1033e-05,             8.1033e-05
                   1925,                0.40558,                0.34268,                 1.0794,                0.97069,                      1,                  0.995,                0.68879,                 1.0358,                0.60078,                  1.806,             8.0208e-05,             8.0208e-05,             8.0208e-05
                   1926,                0.40153,                0.34555,                 1.0589,                0.96835,                      1,                  0.995,                0.68716,                 1.0363,                0.61136,                 1.8232,             7.9383e-05,             7.9383e-05,             7.9383e-05
                   1927,                0.39378,                0.34855,                 1.0601,                0.96835,                      1,                  0.995,                0.68716,                 1.0363,                0.61136,                 1.8232,             7.8557e-05,             7.8557e-05,             7.8557e-05
                   1928,                  0.413,                0.35313,                  1.016,                0.96794,                      1,                  0.995,                 0.6872,                 1.0336,                0.60558,                 1.8256,             7.7732e-05,             7.7732e-05,             7.7732e-05
                   1929,                0.39915,                0.34324,                  1.085,                0.96794,                      1,                  0.995,                 0.6872,                 1.0336,                0.60558,                 1.8256,             7.6907e-05,             7.6907e-05,             7.6907e-05
                   1930,                0.45615,                0.39412,                 1.0861,                0.96706,                      1,                  0.995,                0.70094,                 1.0322,                0.59787,                 1.8227,             7.6082e-05,             7.6082e-05,             7.6082e-05
                   1931,                0.43572,                0.37715,                 1.0552,                0.96706,                      1,                  0.995,                0.70094,                 1.0322,                0.59787,                 1.8227,             7.5257e-05,             7.5257e-05,             7.5257e-05
                   1932,                 0.4573,                 0.3646,                 1.0933,                0.96497,                      1,                  0.995,                0.70089,                 1.0305,                0.59965,                 1.8276,             7.4432e-05,             7.4432e-05,             7.4432e-05
                   1933,                0.35924,                0.31285,                 1.0332,                0.96497,                      1,                  0.995,                0.70089,                 1.0305,                0.59965,                 1.8276,             7.3606e-05,             7.3606e-05,             7.3606e-05
                   1934,                0.40322,                0.34103,                 1.0542,                0.96367,                      1,                  0.995,                0.70107,                  1.031,                0.59113,                 1.8258,             7.2781e-05,             7.2781e-05,             7.2781e-05
                   1935,                0.42061,                0.33627,                  1.034,                0.96367,                      1,                  0.995,                0.70107,                  1.031,                0.59113,                 1.8258,             7.1956e-05,             7.1956e-05,             7.1956e-05
                   1936,                0.46007,                0.37752,                 1.1467,                0.96386,                      1,                  0.995,                0.70105,                 1.0248,                0.58115,                 1.8172,             7.1131e-05,             7.1131e-05,             7.1131e-05
                   1937,                0.49774,                0.40837,                 1.1375,                0.96386,                      1,                  0.995,                0.70105,                 1.0248,                0.58115,                 1.8172,             7.0306e-05,             7.0306e-05,             7.0306e-05
                   1938,                0.44942,                0.38579,                  1.061,                0.96218,                      1,                  0.995,                0.72243,                 1.0212,                0.58478,                 1.8167,             6.9481e-05,             6.9481e-05,             6.9481e-05
                   1939,                0.35464,                0.31261,                 1.0191,                0.96218,                      1,                  0.995,                0.72243,                 1.0212,                0.58478,                 1.8167,             6.8655e-05,             6.8655e-05,             6.8655e-05
                   1940,                0.43822,                0.36793,                 1.1033,                0.96084,                      1,                  0.995,                0.72243,                 1.0196,                0.57727,                 1.8125,              6.783e-05,              6.783e-05,              6.783e-05
                   1941,                0.43065,                0.35604,                 1.0704,                0.96084,                      1,                  0.995,                0.72243,                 1.0196,                0.57727,                 1.8125,             6.7005e-05,             6.7005e-05,             6.7005e-05
                   1942,                0.42586,                0.38785,                 1.1083,                0.95991,                      1,                  0.995,                0.72237,                 1.0197,                 0.5815,                  1.813,              6.618e-05,              6.618e-05,              6.618e-05
                   1943,                0.52378,                0.42363,                 1.0755,                0.95991,                      1,                  0.995,                0.72237,                 1.0197,                 0.5815,                  1.813,             6.5355e-05,             6.5355e-05,             6.5355e-05
                   1944,                0.40785,                0.33687,                 1.0316,                0.96027,                      1,                  0.995,                0.70497,                 1.0182,                0.57596,                 1.8098,              6.453e-05,              6.453e-05,              6.453e-05
                   1945,                0.44148,                0.39542,                 1.1159,                0.96027,                      1,                  0.995,                0.70497,                 1.0182,                0.57596,                 1.8098,             6.3704e-05,             6.3704e-05,             6.3704e-05
                   1946,                0.44896,                0.36806,                 1.1427,                0.95913,                      1,                  0.995,                0.70492,                 1.0205,                0.58879,                 1.8232,             6.2879e-05,             6.2879e-05,             6.2879e-05
                   1947,                0.36712,                0.31353,                  1.007,                0.95913,                      1,                  0.995,                0.70492,                 1.0205,                0.58879,                 1.8232,             6.2054e-05,             6.2054e-05,             6.2054e-05
                   1948,                0.44555,                0.37588,                 1.0602,                0.95893,                      1,                  0.995,                0.68349,                 1.0212,                0.59336,                 1.8262,             6.1229e-05,             6.1229e-05,             6.1229e-05
                   1949,                0.42465,                0.39192,                 1.0895,                0.95893,                      1,                  0.995,                0.68349,                 1.0212,                0.59336,                 1.8262,             6.0404e-05,             6.0404e-05,             6.0404e-05
                   1950,                0.40908,                0.34932,                 1.0493,                0.95982,                      1,                  0.995,                0.68972,                  1.023,                0.58992,                 1.8337,             5.9579e-05,             5.9579e-05,             5.9579e-05
                   1951,                0.37115,                0.34211,                 1.0252,                0.95982,                      1,                  0.995,                0.68972,                  1.023,                0.58992,                 1.8337,             5.8753e-05,             5.8753e-05,             5.8753e-05
                   1952,                0.43205,                0.35067,                 1.0697,                0.95912,                      1,                  0.995,                0.68391,                 1.0276,                0.59622,                 1.8436,             5.7928e-05,             5.7928e-05,             5.7928e-05
                   1953,                0.36361,                0.34527,                  1.068,                0.95912,                      1,                  0.995,                0.68391,                 1.0276,                0.59622,                 1.8436,             5.7103e-05,             5.7103e-05,             5.7103e-05
                   1954,                 0.3868,                0.35206,                 1.0885,                0.95961,                      1,                  0.995,                0.69011,                 1.0344,                0.59412,                  1.853,             5.6278e-05,             5.6278e-05,             5.6278e-05
                   1955,                0.49377,                 0.4322,                 1.1736,                0.95961,                      1,                  0.995,                0.69011,                 1.0344,                0.59412,                  1.853,             5.5453e-05,             5.5453e-05,             5.5453e-05
                   1956,                0.43763,                0.40035,                 1.0725,                0.96131,                      1,                  0.995,                0.69007,                 1.0342,                0.58999,                 1.8571,             5.4628e-05,             5.4628e-05,             5.4628e-05
                   1957,                0.40329,                0.34766,                 1.0638,                0.96131,                      1,                  0.995,                0.69007,                 1.0342,                0.58999,                 1.8571,             5.3802e-05,             5.3802e-05,             5.3802e-05
                   1958,                0.45772,                0.36072,                 1.1467,                0.96159,                      1,                  0.995,                0.68994,                 1.0332,                0.58367,                 1.8563,             5.2977e-05,             5.2977e-05,             5.2977e-05
                   1959,                0.44794,                0.40447,                  1.075,                0.96159,                      1,                  0.995,                0.68994,                 1.0332,                0.58367,                 1.8563,             5.2152e-05,             5.2152e-05,             5.2152e-05
                   1960,                0.36076,                0.30152,                 1.0332,                0.96216,                      1,                  0.995,                0.67254,                 1.0316,                0.57679,                 1.8537,             5.1327e-05,             5.1327e-05,             5.1327e-05
                   1961,                0.35141,                0.32287,                 1.0318,                0.96216,                      1,                  0.995,                0.67254,                 1.0316,                0.57679,                 1.8537,             5.0502e-05,             5.0502e-05,             5.0502e-05
                   1962,                0.38148,                0.33224,                 1.0542,                0.96311,                      1,                  0.995,                0.69967,                 1.0308,                0.56986,                 1.8421,             4.9677e-05,             4.9677e-05,             4.9677e-05
                   1963,                0.37548,                0.33292,                 1.0452,                0.96311,                      1,                  0.995,                0.69967,                 1.0308,                0.56986,                 1.8421,             4.8851e-05,             4.8851e-05,             4.8851e-05
                   1964,                0.38777,                0.35646,                 1.1013,                0.96304,                      1,                  0.995,                0.69967,                 1.0286,                0.56811,                 1.8357,             4.8026e-05,             4.8026e-05,             4.8026e-05
                   1965,                0.40077,                0.37007,                 1.0797,                0.96304,                      1,                  0.995,                0.69967,                 1.0286,                0.56811,                 1.8357,             4.7201e-05,             4.7201e-05,             4.7201e-05
                   1966,                0.34984,                0.32078,                 1.0164,                  0.963,                      1,                  0.995,                0.69967,                 1.0234,                0.57173,                 1.8308,             4.6376e-05,             4.6376e-05,             4.6376e-05
                   1967,                 0.3746,                0.33553,                 1.0429,                  0.963,                      1,                  0.995,                0.69967,                 1.0234,                0.57173,                 1.8308,             4.5551e-05,             4.5551e-05,             4.5551e-05
                   1968,                0.46084,                0.38655,                 1.0598,                0.96394,                      1,                  0.995,                0.69972,                 1.0203,                0.57428,                 1.8253,             4.4726e-05,             4.4726e-05,             4.4726e-05
                   1969,                0.44733,                0.40069,                 1.0737,                0.96394,                      1,                  0.995,                0.69972,                 1.0203,                0.57428,                 1.8253,               4.39e-05,               4.39e-05,               4.39e-05
                   1970,                0.32053,                0.28707,                 1.0258,                0.96359,                      1,                  0.995,                0.70534,                 1.0224,                0.57588,                  1.828,             4.3075e-05,             4.3075e-05,             4.3075e-05
                   1971,                0.49302,                0.39888,                 1.0821,                0.96359,                      1,                  0.995,                0.70534,                 1.0224,                0.57588,                  1.828,              4.225e-05,              4.225e-05,              4.225e-05
                   1972,                0.38102,                0.35244,                 1.0428,                 0.9634,                      1,                  0.995,                0.70534,                 1.0224,                0.58152,                  1.828,             4.1425e-05,             4.1425e-05,             4.1425e-05
                   1973,                0.39416,                0.34796,                 1.0484,                 0.9634,                      1,                  0.995,                0.70534,                 1.0224,                0.58152,                  1.828,               4.06e-05,               4.06e-05,               4.06e-05
                   1974,                0.41444,                0.34772,                 1.0826,                0.96358,                      1,                  0.995,                0.70539,                 1.0213,                0.58083,                 1.8233,             3.9775e-05,             3.9775e-05,             3.9775e-05
                   1975,                   0.45,                0.34421,                 1.0862,                0.96358,                      1,                  0.995,                0.70539,                 1.0213,                0.58083,                 1.8233,             3.8949e-05,             3.8949e-05,             3.8949e-05
                   1976,                0.35654,                0.31165,                0.99951,                0.96273,                      1,                  0.995,                0.70549,                 1.0207,                0.58828,                 1.8234,             3.8124e-05,             3.8124e-05,             3.8124e-05
                   1977,                0.34954,                0.31752,                   1.01,                0.96273,                      1,                  0.995,                0.70549,                 1.0207,                0.58828,                 1.8234,             3.7299e-05,             3.7299e-05,             3.7299e-05
                   1978,                0.47116,                0.41205,                 1.1111,                0.96294,                      1,                  0.995,                0.71148,                 1.0229,                0.58729,                 1.8268,             3.6474e-05,             3.6474e-05,             3.6474e-05
                   1979,                0.35729,                0.33241,                 1.0671,                0.96294,                      1,                  0.995,                0.71148,                 1.0229,                0.58729,                 1.8268,             3.5649e-05,             3.5649e-05,             3.5649e-05
